WKT,code,type,subtype,width,length,gap,id_2022,id_2020,id_1987,enabled,area,perimeter,get_shape,img,start_poin,end_point,road
"POLYGON((52.9130035031121 2.058617352951,52.862723413622 1.97152982978879,35.4452221398242 12.0275420196065,35.4955021718051 12.1146295094663,37.1779033180792 11.1432938276617,37.9064044028055 10.7226931062448,38.685338641284 10.272974745964,39.4642728934996 9.82325636261072,40.243207158288 9.37353795618491,41.0221414368134 8.92381952668659,41.8010757281445 8.47410107411577,42.5800100336783 8.02438259847244,43.3589443515521 7.5746640997566,44.1378786836285 7.12494557796825,44.9168130287435 6.6752270331074,45.695747386897 6.22550846517402,46.4746817585547 5.77578987416815,47.2536161434837 5.32607126008974,48.0325505419169 4.87635262293883,48.8114849531557 4.4266339627154,49.5904193785973 3.97691527941943,50.3693538163789 3.52719657305097,51.1482882683631 3.07747784360998,51.927222733153 2.62775909109646,52.7061572114471 2.17804031551043,52.9130035031121 2.058617352951))",aux_____72,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((37.4381721529644 12.1146287374458,37.3080377390143 11.6289612804723,37.1779033180792 11.1432938276617,35.4955021718051 12.1146295094663,37.4381721529644 12.1146287374458))",aux_____73,aux,,,,,,,,"0",0.933013000000000,4.864000000000000,"0",,,,
"POLYGON((38.685338641284 10.272974745964,37.9064044028055 10.7226931062448,37.3080377390143 11.6289612804723,38.2793729689438 12.114628403151,39.178809000412 12.1146280457135,37.8936467261519 11.4720475641678,38.685338641284 10.272974745964))",cebreado-divergente_30deg__0.4_1_74,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.003516000000000,6.806000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((39.4642728934996 9.82325636261072,38.685338641284 10.272974745964,37.8936467261519 11.4720475641678,39.178809000412 12.1146280457135,40.0782450584229 12.114627688276,38.4792557239998 11.3151338418109,39.4642728934996 9.82325636261072))",cebreado-divergente_30deg__0.4_1_75,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.282649000000000,8.202000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((40.243207158288 9.37353795618491,39.4642728934996 9.82325636261072,38.4792557239998 11.3151338418109,40.0782450584229 12.114627688276,40.9776811429765 12.1146273308385,39.0648647323251 11.1582201134017,40.243207158288 9.37353795618491))",cebreado-divergente_30deg__0.4_1_76,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.561781000000000,9.598000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((41.0221414368134 8.92381952668659,40.243207158288 9.37353795618491,39.0648647323251 11.1582201134017,40.9776811429765 12.1146273308385,41.8771172540728 12.1146269734009,39.6504737504292 11.0013063789402,41.0221414368134 8.92381952668659))",cebreado-divergente_30deg__0.4_1_77,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.840913000000000,10.993000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((41.8010757281445 8.47410107411577,41.0221414368134 8.92381952668659,39.6504737504292 11.0013063789402,41.8771172540728 12.1146269734009,42.7765533919446 12.1146266159633,40.2360827799421 10.8443926384263,41.8010757281445 8.47410107411577))",cebreado-divergente_30deg__0.4_1_78,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.120045000000000,12.388999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((42.5800100336783 8.02438259847244,41.8010757281445 8.47410107411577,40.2360827799421 10.8443926384263,42.7765533919446 12.1146266159633,43.675989556592 12.1146262585257,40.8216918196995 10.6874788918601,42.5800100336783 8.02438259847244))",cebreado-divergente_30deg__0.4_1_79,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.399177000000000,13.785000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((43.3589443515521 7.5746640997566,42.5800100336783 8.02438259847244,40.8216918196995 10.6874788918601,43.675989556592 12.1146262585257,44.5754257480148 12.1146259010881,41.4073008697014 10.5305651392417,43.3589443515521 7.5746640997566))",cebreado-divergente_30deg__0.4_1_80,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.678310000000000,15.180000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((44.1378786836285 7.12494557796825,43.3589443515521 7.5746640997566,41.4073008697014 10.5305651392417,44.5754257480148 12.1146259010881,45.4748619655147 12.1146255436505,41.9929099304136 10.3736513805709,44.1378786836285 7.12494557796825))",cebreado-divergente_30deg__0.4_1_81,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.957442000000000,16.576000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((44.9168130287435 6.6752270331074,44.1378786836285 7.12494557796825,41.9929099304136 10.3736513805709,45.4748619655147 12.1146255436505,46.374298210023 12.1146251862128,42.5785190013703 10.2167376158477,44.9168130287435 6.6752270331074))",cebreado-divergente_30deg__0.4_1_82,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.236574000000000,17.972000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((45.695747386897 6.22550846517402,44.9168130287435 6.67522703310739,42.5785190013703 10.2167376158477,46.374298210023 12.1146251862128,47.2737344813067 12.1146248287752,43.1641280830372 10.0598238450723,45.695747386897 6.22550846517402))",cebreado-divergente_30deg__0.4_1_83,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.515706000000000,19.367000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((46.4746817585547 5.77578987416815,45.695747386897 6.22550846517402,43.1641280830372 10.0598238450723,47.2737344813067 12.1146248287752,48.1731707786676 12.1146244713375,43.7497371749487 9.9029100682445,46.4746817585547 5.77578987416815))",cebreado-divergente_30deg__0.4_1_84,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.794839000000000,20.763000000000002,"1",catalog/M7_2b.png,,,
"POLYGON((47.2536161434837 5.32607126008974,46.4746817585547 5.77578987416814,43.7497371749487 9.9029100682445,48.1731707786676 12.1146244713375,49.0726071032695 12.1146241138998,44.3353462778032 9.7459962853644,47.2536161434837 5.32607126008974))",cebreado-divergente_30deg__0.4_1_85,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",4.073971000000000,22.158999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((48.0325505419169 4.87635262293883,47.2536161434837 5.32607126008974,44.3353462778032 9.7459962853644,49.0726071032695 12.1146241138998,49.9720434544142 12.1146237564621,44.9209553913679 9.58908249643198,48.0325505419169 4.87635262293883))",cebreado-divergente_30deg__0.4_1_86,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",4.353103000000000,23.553999999999998,"1",catalog/M7_2b.png,,,
"POLYGON((48.8114849531557 4.4266339627154,48.0325505419169 4.87635262293883,44.9209553913679 9.58908249643198,49.9720434544142 12.1146237564621,50.8714798323344 12.1146233990243,45.506564514013 9.43216870144724,48.8114849531557 4.4266339627154))",cebreado-divergente_30deg__0.4_1_87,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",4.632235000000000,24.949999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((49.5904193785973 3.97691527941943,48.8114849531557 4.42663396271539,45.506564514013 9.43216870144724,50.8714798323344 12.1146233990243,51.7709162363317 12.1146230415866,46.0921736487653 9.27525490041018,49.5904193785973 3.97691527941943))",cebreado-divergente_30deg__0.4_1_88,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",4.911367000000000,26.346000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((50.3693538163789 3.52719657305097,49.5904193785973 3.97691527941943,46.0921736487653 9.27525490041018,51.7709162363317 12.1146230415866,52.6703526673373 12.1146226841488,46.6777827928308 9.11834109332078,50.3693538163789 3.52719657305097))",cebreado-divergente_30deg__0.4_1_89,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",5.190500000000000,27.741000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((51.1482882683631 3.07747784360998,50.3693538163789 3.52719657305096,46.6777827928308 9.11834109332078,52.6703526673373 12.1146226841488,53.5697891253512 12.114622326711,47.2633919478394 8.96142728017907,51.1482882683631 3.07747784360998))",cebreado-divergente_30deg__0.4_1_90,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",5.469632000000000,29.137000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((51.927222733153 2.62775909109646,51.1482882683631 3.07747784360998,47.2633919478394 8.96142728017907,53.5697891253512 12.114622326711,54.4692256094422 12.1146219692732,47.8490011130925 8.80451346098504,51.927222733153 2.62775909109646))",cebreado-divergente_30deg__0.4_1_91,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",5.748764000000000,30.533000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((52.7061572114471 2.17804031551043,51.927222733153 2.62775909109646,47.8490011130925 8.80451346098504,54.4692256094422 12.1146219692732,55.3686621200759 12.1146216118354,48.4346102895215 8.64759963573868,52.7061572114471 2.17804031551043))",cebreado-divergente_30deg__0.4_1_92,cebreado-divergente,30deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",6.027896000000000,31.928000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((56.6131107925903 24.1818288694381,76.725130373612 24.1818288694381,76.7251303733792 24.0812687382323,75.8736520435195 24.0812687410521,74.9742149247322 24.0812687440307,74.0747778334189 24.0812687470094,73.1753407686483 24.081268749988,72.2759037299547 24.0812687529667,71.3764667185023 24.0812687559453,70.477029733127 24.081268758924,69.5775927745271 24.0812687619026,68.6781558429357 24.0812687648813,67.7787189378869 24.0812687678599,66.8792820598464 24.0812687708386,65.9798452074174 24.0812687738172,65.0804083824623 24.0812687767959,64.18097158405 24.0812687797745,63.2815348117147 24.0812687827532,62.3820980663877 24.0812687857318,56.6131107921246 24.0812688048369,56.6131107925903 24.1818288694381))",aux_____93,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((76.4195832924452 20.5888520684163,76.4021211974323 20.4898196746805,56.595648720162 23.9822364736892,56.6131107921246 24.0812688048369,62.2944541589823 23.0794945666348,63.1802264302969 22.923308980942,64.0659987267572 22.7671233861372,64.9517710481305 22.6109377822203,65.8375433941837 22.4547521691914,66.7233157658484 22.2985665470504,67.6090881621931 22.1423809157974,68.4948605836835 21.9861952754323,69.3806330303196 21.8300096259551,70.2664055021014 21.6738239673659,71.1521779980976 21.5176382996647,72.0379505201709 21.3614526228513,72.9237230669241 21.205266936926,73.8094956383575 21.0490812418885,74.6952682351694 20.892895537739,75.5810408566613 20.7367098244775,76.4195832924452 20.5888520684163))",aux_____94,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((62.3820980663877 24.0812687857318,62.3375984153245 23.5804409667049,62.2944541589823 23.0794945666348,56.6131107921246 24.0812688048369,62.3820980663877 24.0812687857318))",aux_____95,aux,,,,,,,,"0",2.857175000000000,12.474000000000000,"0",,,,
"POLYGON((56.613110526232 20.1594262853886,76.725130107021 20.1594236212027,76.7251300937496 20.0588634899968,73.8996120698284 20.058863873643,73.0001750099473 20.0588639957677,72.1007379766088 20.0588641178924,71.2013009705115 20.0588642400171,70.3018639904913 20.0588643621418,69.4024270370137 20.0588644842665,68.5029901105445 20.0588646063912,67.6035532108508 20.0588647285159,66.7041163372342 20.0588648506405,65.8046794908587 20.0588649727652,64.9052426705603 20.0588650948898,64.0058058772702 20.0588652170145,63.1063691105228 20.0588653391391,62.2069323707838 20.0588654612638,61.3074956571218 20.0588655833884,60.4080589700025 20.058865705513,59.5086223098915 20.0588658276377,56.6131105129607 20.0588662207874,56.613110526232 20.1594262853886))",aux_____96,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((75.5122248113621 13.1801458318692,75.4778311878908 13.0856502349725,56.5787169323303 19.9643706749129,56.6131105129607 20.0588662207874,59.3340014237911 19.0685424499819,60.1791953572538 18.7609168499969,61.0243893107399 18.4532912328867,61.8695832851809 18.1456655986516,62.714777279878 17.8380399472913,63.5599712950643 17.530414278806,64.405165330274 17.2227885931957,65.2503593866713 16.9151628904602,66.0955534626264 16.6075371705997,66.9407475593034 16.2999114336142,67.7859416764695 15.9922856795036,68.6311358145904 15.6846599082679,69.476329972269 15.3770341199071,70.3215241504367 15.0694083144213,71.1667183490936 14.7617824918104,72.0119125682395 14.4541566520744,72.8571068083402 14.1465307952134,75.5122248113621 13.1801458318692))",aux_____97,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((59.3340014237911 19.0685424499819,56.6131105129607 20.0588662207874,59.5086223098915 20.0588658276377,59.4213118709158 19.563704137386,59.3340014237911 19.0685424499819))",aux_____98,aux,,,,,,,,"0",1.417820000000000,6.759000000000000,"0",,,,
"POLYGON((56.6131084349472 12.2151811818913,76.7251280152705 12.2151732559382,76.7251279756892 12.1146131247324,67.5501472454052 12.1146167708889,66.6507103736512 12.1146171283269,65.7512735284399 12.1146174857649,64.8518367104698 12.114617843203,63.9523999185767 12.114618200641,63.0529631532263 12.114618558079,62.1535264144186 12.1146189155169,61.2540897028521 12.1146192729549,60.3546530178282 12.1146196303928,59.4552163591143 12.1146199878307,58.5557797271758 12.1146203452686,56.6131083949003 12.11462111729,56.6131084349472 12.2151811818913))",aux_____99,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((74.0306218394544 2.05860196728012,73.9803417143412 1.97151438355256,56.5628283282276 12.0275335668649,56.6131083949003 12.11462111729,58.2955107109156 11.1432847599663,59.074445478851 10.6935661085057,59.8533802595921 10.2438474339727,60.6323150538374 9.79412873636708,61.4112498622853 9.34441001568895,62.1901846828405 8.8946912719383,62.9691195171326 8.44497250511512,63.748054364929 7.99525371521941,64.526989225531 7.54553490225116,65.3059241003357 7.09581606621037,66.0848589872476 6.64609720709705,74.0306218394544 2.05860196728012))",aux_____100,aux,,,,,,,,"0",2.000000000000000,40.200000000000003,"0",,,,
"POLYGON((64.6958270433825 23.3741226405923,63.1802264302969 22.923308980942,62.2944541589823 23.0794945666348,63.6056306017563 23.4695024977539,62.3820980663877 24.0812687857318,63.2815348117147 24.0812687827532,64.6958270433825 23.3741226405923,64.6958270433825 23.3741226405923,64.6958270433825 23.3741226405923))",cebreado-convergente_10deg__0.4_1_101,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.173101000000000,7.654000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((59.3340014237911 19.0685424499819,61.0860069601331 19.2701732090572,59.5086223098915 20.0588658276377,60.4080589700025 20.058865705513,62.4754287449177 19.0251804234277,60.1791953572538 18.7609168499969,59.3340014237911 19.0685424499819))",cebreado-convergente_20deg__0.4_1_102,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.620906000000000,9.893000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((64.0659987267572 22.7671233861372,63.1802264302969 22.923308980942,64.6958270433825 23.3741226405923,63.2815348117147 24.0812687827532,64.18097158405 24.0812687797745,65.7860235238913 23.2787427765818,65.7860235238913 23.2787427765818,65.7860235238913 23.2787427765818,64.0659987267572 22.7671233861372))",cebreado-convergente_10deg__0.4_1_103,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.342771000000000,8.503000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((64.9517710481305 22.6109377822203,64.0659987267572 22.7671233861372,65.7860235238913 23.2787427765818,64.18097158405 24.0812687797745,65.0804083824623 24.0812687767959,66.8762200435158 23.1833629057226,66.8762200435158 23.1833629057226,66.8762200435158 23.1833629057226,64.9517710481305 22.6109377822203))",cebreado-convergente_10deg__0.4_1_104,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.512441000000000,9.351000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((65.8375433941837 22.4547521691914,64.9517710481305 22.6109377822203,66.8762200435158 23.1833629057226,65.0804083824623 24.0812687767959,65.9798452074174 24.0812687738172,67.9664166017901 23.0879830280145,67.9664166017901 23.0879830280145,65.8375433941837 22.4547521691914))",cebreado-convergente_10deg__0.4_1_105,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.682112000000000,10.199000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((66.7233157658484 22.2985665470504,65.8375433941837 22.4547521691914,67.9664166017901 23.0879830280145,65.9798452074174 24.0812687738172,66.8792820598464 24.0812687708386,69.0566131984815 22.9926031434577,69.0566131984815 22.9926031434577,69.0566131984815 22.9926031434577,66.7233157658484 22.2985665470504))",cebreado-convergente_10deg__0.4_1_106,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",1.851782000000000,11.048000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((67.6090881621931 22.1423809157974,66.7233157658484 22.2985665470504,69.0566131984815 22.9926031434577,66.8792820598464 24.0812687708386,67.7787189378869 24.0812687678599,70.1468098342884 22.897223252052,70.1468098342884 22.897223252052,67.6090881621931 22.1423809157974))",cebreado-convergente_10deg__0.4_1_107,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.021452000000000,11.896000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((68.4948605836835 21.9861952754323,67.6090881621931 22.1423809157974,70.1468098342884 22.897223252052,67.7787189378869 24.0812687678599,68.6781558429357 24.0812687648813,71.2370065094437 22.8018433537975,71.2370065094437 22.8018433537975,71.2370065094437 22.8018433537975,68.4948605836835 21.9861952754323))",cebreado-convergente_10deg__0.4_1_108,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.191123000000000,12.744000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((69.3806330303196 21.8300096259551,68.4948605836835 21.9861952754323,71.2370065094437 22.8018433537975,68.6781558429357 24.0812687648813,69.5775927745271 24.0812687619026,72.3272032232489 22.7064634486943,72.3272032232489 22.7064634486943,69.3806330303196 21.8300096259551))",cebreado-convergente_10deg__0.4_1_109,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.360793000000000,13.593000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((70.2664055021014 21.6738239673659,69.3806330303196 21.8300096259551,72.3272032232489 22.7064634486943,69.5775927745271 24.0812687619026,70.477029733127 24.081268758924,73.4173999754712 22.6110835367422,73.4173999754712 22.6110835367422,73.4173999754712 22.6110835367422,70.2664055021014 21.6738239673659))",cebreado-convergente_10deg__0.4_1_110,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.530463000000000,14.441000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((71.1521779980976 21.5176382996647,70.2664055021014 21.6738239673659,73.4173999754712 22.6110835367422,70.477029733127 24.081268758924,71.3764667185023 24.0812687559453,74.5075967665762 22.5157036179413,74.5075967665762 22.5157036179413,71.1521779980976 21.5176382996647))",cebreado-convergente_10deg__0.4_1_111,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.700134000000000,15.289999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((72.0379505201709 21.3614526228513,71.1521779980976 21.5176382996647,74.5075967665762 22.5157036179413,71.3764667185023 24.0812687559453,72.2759037299547 24.0812687529667,75.5977935965639 22.4203236922916,75.5977935965639 22.4203236922916,75.5977935965639 22.4203236922916,72.0379505201709 21.3614526228513))",cebreado-convergente_10deg__0.4_1_112,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.869804000000000,16.138000000000002,"1",catalog/M7_2b.png,,,
"POLYGON((72.9237230669241 21.205266936926,72.0379505201709 21.3614526228513,75.5977935965639 22.4203236922916,72.2759037299547 24.0812687529667,73.1753407686483 24.081268749988,76.6879904658999 22.3249437597931,76.6879904658999 22.3249437597931,72.9237230669241 21.205266936926))",cebreado-convergente_10deg__0.4_1_113,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.039474000000000,16.986000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((73.8094956383575 21.0490812418885,72.9237230669241 21.205266936926,76.6879904658999 22.3249437597931,73.1753407686483 24.081268749988,74.0747778334189 24.0812687470094,77.7781873736531 22.2295638204458,77.7781873736531 22.2295638204458,77.7781873736531 22.2295638204458,73.8094956383575 21.0490812418885))",cebreado-convergente_10deg__0.4_1_114,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.209145000000000,17.835000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((74.6952682351694 20.892895537739,73.8094956383575 21.0490812418885,77.7781873736531 22.2295638204458,74.0747778334189 24.0812687470094,74.9742149247322 24.0812687440307,78.8683843205217 22.1341838742497,78.8683843205217 22.1341838742497,74.6952682351694 20.892895537739))",cebreado-convergente_10deg__0.4_1_115,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.378815000000000,18.683000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((75.5810408566613 20.7367098244775,74.6952682351694 20.892895537739,78.8683843205217 22.1341838742497,74.9742149247322 24.0812687440307,75.8736520435195 24.0812687410521,79.9585813058075 22.0388039212047,75.5810408566613 20.7367098244775))",cebreado-convergente_10deg__0.4_1_116,cebreado-convergente,10deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.548485000000000,19.530999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((61.0243893107399 18.4532912328867,60.1791953572538 18.7609168499969,62.4754287449177 19.0251804234277,60.4080589700025 20.058865705513,61.3074956571218 20.0588655833884,63.8648505902383 18.780187615378,61.0243893107399 18.4532912328867))",cebreado-convergente_20deg__0.4_1_117,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.056721000000000,12.071999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((61.8695832851809 18.1456655986516,61.0243893107399 18.4532912328867,63.8648505902383 18.780187615378,61.3074956571218 20.0588655833884,62.2069323707838 20.0588654612638,65.2542724974919 18.535194784908,61.8695832851809 18.1456655986516))",cebreado-convergente_20deg__0.4_1_118,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.492536000000000,14.252000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((62.714777279878 17.8380399472913,61.8695832851809 18.1456655986516,65.2542724974919 18.535194784908,62.2069323707838 20.0588654612638,63.1063691105228 20.0588653391391,66.6436944662128 18.2902019320178,62.714777279878 17.8380399472913))",cebreado-convergente_20deg__0.4_1_119,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",2.928351000000000,16.431000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((63.5599712950643 17.530414278806,62.714777279878 17.8380399472913,66.6436944662128 18.2902019320178,63.1063691105228 20.0588653391391,64.0058058772702 20.0588652170145,68.0331164968666 18.0452090567073,63.5599712950643 17.530414278806))",cebreado-convergente_20deg__0.4_1_120,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2a,"1",3.364166000000000,18.609999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((64.405165330274 17.2227885931957,63.5599712950643 17.530414278806,68.0331164968666 18.0452090567073,64.0058058772702 20.0588652170145,64.9052426705603 20.0588650948898,69.4225385889877 17.8002161589765,64.405165330274 17.2227885931957))",cebreado-convergente_20deg__0.4_1_121,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",3.799981000000000,20.789000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((65.2503593866713 16.9151628904602,64.405165330274 17.2227885931957,69.4225385889877 17.8002161589765,64.9052426705603 20.0588650948898,65.8046794908587 20.0588649727652,70.811960742576 17.5552232388255,65.2503593866713 16.9151628904602))",cebreado-convergente_20deg__0.4_1_122,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",4.235796000000000,22.968000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((66.0955534626264 16.6075371705997,65.2503593866713 16.9151628904602,70.811960742576 17.5552232388255,65.8046794908587 20.0588649727652,66.7041163372342 20.0588648506405,72.2013829580974 17.3102302962542,66.0955534626264 16.6075371705997))",cebreado-convergente_20deg__0.4_1_123,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",4.671611000000000,25.146999999999998,"1",catalog/M7_2b.png,,,
"POLYGON((66.9407475593034 16.2999114336142,66.0955534626264 16.6075371705997,72.2013829580974 17.3102302962542,66.7041163372342 20.0588648506405,67.6035532108508 20.0588647285159,73.5908052346203 17.0652373312626,66.9407475593034 16.2999114336142))",cebreado-convergente_20deg__0.4_1_124,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",5.107426000000000,27.326000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((67.7859416764695 15.9922856795036,66.9407475593034 16.2999114336142,73.5908052346203 17.0652373312626,67.6035532108508 20.0588647285159,68.5029901105445 20.0588646063912,74.9802275735419 16.8202443438507,67.7859416764695 15.9922856795036))",cebreado-convergente_20deg__0.4_1_125,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",5.543241000000000,29.504999999999999,"1",catalog/M7_2b.png,,,
"POLYGON((68.6311358145904 15.6846599082679,67.7859416764695 15.9922856795036,74.9802275735419 16.8202443438507,68.5029901105445 20.0588646063912,69.4024270370137 20.0588644842665,76.3696499734651 16.5752513340186,68.6311358145904 15.6846599082679))",cebreado-convergente_20deg__0.4_1_126,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",5.979056000000000,31.684000000000001,"1",catalog/M7_2b.png,,,
"POLYGON((69.476329972269 15.3770341199071,68.6311358145904 15.6846599082679,76.3696499734651 16.5752513340186,69.4024270370137 20.0588644842665,70.3018639904913 20.0588643621418,77.7590724353213 16.3302583017662,69.476329972269 15.3770341199071))",cebreado-convergente_20deg__0.4_1_127,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",6.414871000000000,33.863000000000000,"1",catalog/M7_2b.png,,,
"POLYGON((70.3215241504367 15.0694083144213,69.476329972269 15.3770341199071,77.7590724353213 16.3302583017662,70.3018639904913 20.0588643621418,71.2013009705115 20.0588642400171,79.1484949586447 16.0852652470935,70.3215241504367 15.0694083144213))",cebreado-convergente_20deg__0.4_1_128,cebreado-convergente,20deg,,0.400000000000000,1.000000000000000,M7.2b,M7.2b,M7.2b,"1",6.850687000000000,36.042000000000002,"1",catalog/M7_2b.png,,,
